flight_id;user_id
0000000486;FranLeite-Tavares1049
0000000486;YCoelho47
0000000487;TatiaAmorim1160
0000000487;MáAmaral
0000000488;RaAmorim
0000000489;LetíFerreira
0000000490;AnPereira1874
0000000490;NaiaPaiva
0000000490;GustCoelho186
0000000490;EriCoelho
0000000490;PSilva
0000000490;MPires1088
0000000490;BrPinheiro
0000000490;ArtPaiva-Gonçalves
0000000491;JoaTorres1401
0000000491;IaraBatista
;MPereira
0000000492;MargFaria1736
0000000493;DébCruz
0000000493;MiMelo809
0000000494;AmélNeto
0000000494;CristianPereira36
0000000494;NádSimões-Soares480
0000000494;SiAzevedo520
0000000494;PetSantos208
0000000494;AndreiaCosta
0000000495;LeonardMagalhães1472
0000000495;ToAlves461
0000000495;EnzCampos
0000000495;GonçalCarneiro1601
0000000495;CMachado1477
0000000495;BAmorim-Simões520
0000000495;NMiranda1334
0000000496;SofLourenço-Lopes
0000000496;PPacheco945
0000000497;SimBarros
0000000497;IaMorais1721
0000000497;FilMarques1802
0000000498;HenrLeite265
0000000498;NunAraújo1539
0000000499;MaCarvalho1128
0000000500;CésaMagalhães
;EmBarbosa873
0000000500;MiriaGarcia329
0000000500;EriCoelho
0000000500;BAmorim-Simões520
0000000501;SaTavares-Azevedo110
0000000501;BTavares
0000000501;GabrBarbosa569
0000000501;CarolRamos100
0000000501;NunNogueira1678
0000000501;LuMorais119
0000000501;FiMiranda
0000000503;AntóBorges1867
0000000503;EdMelo-Mendes
0000000503;YarVicente997
0000000503;JéssCarneiro1420
0000000503;EnzCampos
0000000504;AmélCosta
0000000504;YCoelho47
0000000505;PetrCarvalho1905
0000000505;LeonoBorges2020
0000000505;ÍrValente
0000000505;IsaBarbosa1366
0000000506;PMarques1369
0000000506;HelenGarcia
0000000506;SaAnjos-Cruz
0000000507;VictóCosta
0000000507;ValentPinheiro472
0000000507;Fabiana-Amaral
0000000507;PiMiranda
0000000508;ViceNunes
0000000508;MatildTeixeira
0000000508;MCruz466
0000000508;AndreiaCosta
0000000508;AMonteiro1
0000000508;CrisPinho
0000000508;RicardSousa1707
0000000508;ASousa572
0000000508;JulCoelho
0000000509;BenjamRamos
0000000509;SebastiAlves1861
0000000509;SaTavares-Azevedo110
0000000509;IvAlmeida310
0000000510;BMachado
0000000510;ÉrMorais513
0000000510;AMarques-Brito650
0000000511;ValentinNunes
0000000511;BMachado
0000000512;LuMorais119
0000000512;MiGonçalves
0000000512;CarlVicente424
0000000512;DeFernandes1382
0000000512;SSá
0000000512;DiogCastro
0000000512;MaJesus1371
0000000513;JoãCampos193
0000000513;JulianRocha1557
0000000513;RodriMarques1195
0000000513;IsmAbreu1728
0000000513;FranLeite-Tavares1049
0000000513;ErAzevedo286
0000000514;PedrVicente1823
0000000514;NAzevedo
0000000514;MiMelo809
0000000515;SPinho687
0000000515;FiliVieira
0000000515;LuaPinheiro
0000000516;FPires
0000000516;CamSimões
0000000517;LaPires1506
0000000517;AfoLourenço-Amorim
0000000518;BrunReis584
0000000518;CaeCorreia1064
0000000518;CamilEsteves
0000000518;LeonardMagalhães1472
0000000518;SPinho
0000000518;ErikFerreira926
0000000518;RafaeBarros388
0000000519;IsAntunes
0000000519;MarcMonteiro628
0000000519;AdrianLeal-Barros902
;NaMoura
0000000520;FiliVieira
0000000521;SalCorreia992
0000000521;BenediFigueiredo739
0000000521;DJesus
0000000521;JulianPinto
0000000522;NAntunes667
;JoanLeite1213
0000000522;DeFernandes1382
0000000523;SaAnjos-Cruz
0000000523;SebastiAlves1861
0000000524;ÂngCruz
0000000524;PMonteiro590
0000000524;RMiranda
0000000524;ErLourenço542
0000000524;MirBaptista376
0000000525;JulianRocha1557
0000000525;AndrVieira
0000000525;EriCoelho
0000000525;AlLourenço719
0000000525;MatiCampos
0000000525;ErikReis
0000000525;VítMiranda328
0000000525;LiBorges
0000000526;CrisDomingues
0000000526;KévVicente
0000000526;FraTavares
0000000526;TomGuerreiro1353
0000000527;CarlNunes
0000000527;JuliaLoureiro
0000000527;FiliLourenço
0000000528;CamSimões
0000000528;MáBorges
0000000528;YasmiCastro1813
0000000528;TomGuerreiro1353
0000000528;JoeMelo
0000000529;JuliaLoureiro
0000000529;JAraújo870
0000000529;CaetCoelho1339
0000000529;AndrVieira
0000000530;RicarPinho
0000000530;FCosta
0000000530;ArtuFerreira111
;DieFreitas
0000000530;YarVicente997
;RVieira1970
0000000530;MPires1088
0000000530;AliPacheco-Barbosa268
0000000531;DaviSousa1074
0000000531;VítMiranda328
;JoMota-Mendes
0000000532;KSantos
0000000532;AntóFernandes200
0000000533;ICoelho576
0000000533;MatilVieira
0000000534;BrunReis584
0000000534;RicarPinho
0000000534;EriRamos918
0000000534;BruLopes-Torres
0000000535;LeGonçalves1674
0000000535;MiriaGarcia329
0000000535;XCardoso820
0000000535;PSilva
0000000535;LeonoBorges2020
0000000536;SaValente
0000000536;AndreAlves573
0000000536;AmélCosta
0000000537;CaLima
0000000537;AméliAnjos
0000000537;NunAraújo1539
0000000537;HugPinto-Rodrigues1412
0000000537;JFernandes
0000000538;MBorges-Pires
0000000538;MicBatista
0000000538;RiRamos
0000000539;CaetCoelho1339
0000000540;GabriCarvalho1676
0000000540;EduaMarques
0000000541;JoMota-Mendes
0000000541;JoaquiLopes
0000000541;RiAlmeida552
0000000541;BAmorim-Simões520
;IsaRamos1491
0000000542;BriaMaia1500
0000000542;EnCorreia
0000000542;RNogueira
0000000542;MaJesus1371
0000000542;EmNeto
0000000542;RenaMorais
0000000542;MaPaiva1169
0000000543;FiBarros196
0000000543;LiSoares
0000000544;RafAraújo727
0000000544;JoeLeite
;MatiaMelo
0000000544;RenatPires
0000000544;BeatriFernandes
0000000544;PMonteiro590
0000000544;LuciPinho
0000000544;JúBatista1064
0000000544;NádSimões-Soares480
0000000545;IriPinto
0000000545;FloPinheiro
0000000545;NAzevedo
0000000546;LVaz1432
0000000546;DAlves
0000000546;SamuLeite
0000000546;BrJesus1585
0000000547;MaPinheiro
0000000547;FabiaReis583
0000000548;IvAndrade
0000000548;AntóFernandes200
0000000548;EnzCampos
0000000548;JLourenço1891
0000000549;JoanMiranda
0000000549;AliMartins
0000000549;TeSilva1408
0000000549;JoPacheco
0000000549;ConstançPinho950
0000000550;AlíciPacheco1408
0000000551;JoaTorres1401
0000000551;RicaBrito
0000000551;SebastiAlves1861
0000000552;JaiOliveira1000
0000000552;GTavares444
0000000552;BrMagalhães1059
0000000553;MicBatista
0000000553;MartRibeiro
0000000553;MaPinheiro
0000000553;BriaMaia1500
0000000553;JoeLeite
0000000553;FredeSantos-Macedo1115
0000000553;SGomes1705
0000000553;FiBarros196
0000000553;RafaMonteiro875
0000000553;ArtuFerreira111
0000000553;TeCarneiro-Matos
0000000554;SLourenço
0000000554;DavLeal1726
0000000554;GabrBarbosa569
0000000554;Fabiana-Amaral
0000000555;MargarBatista399
0000000555;RicaBrito
0000000555;LuMorais119
0000000556;DiogJesus
0000000556;LúAmorim114
0000000556;LNogueira649
0000000556;DenLeite
0000000557;Larissa-HelSoares
0000000557;MadaNunes
0000000557;DaCorreia112
0000000557;JLourenço1891
0000000558;MatildTeixeira
0000000558;Raquel-BeatriMacedo817
0000000559;HuSantos1576
0000000559;CésaMagalhães
0000000559;PatNogueira
0000000559;HenrLeite265
;DaviLoureiro558
0000000560;ITeixeira
0000000560;PMonteiro590
0000000561;WiLeite
0000000561;LetíciOliveira668
0000000561;RenatPires
0000000561;CaroPaiva
0000000561;CaeCorreia1064
0000000561;CaAlmeida1457
0000000561;MartRibeiro
0000000562;HMatias1250
0000000562;DébCruz
0000000562;LeanMiranda
0000000562;BrunMarques-Vaz95
0000000562;VítoAlmeida
0000000563;GTavares444
0000000564;NaiaPaiva
0000000564;FranAraújo1620
0000000564;NunAraújo1539
0000000564;CaOliveira
0000000566;VaCoelho1853
0000000566;JuliaLoureiro
0000000566;JoAraújo
0000000566;NaiBatista
0000000567;PetrCarvalho1905
0000000567;FloPinheiro
0000000567;FábiVicente758
0000000567;NMiranda1334
0000000567;EdgMacedo
0000000567;MaNogueira
0000000567;FrRamos212
0000000568;BSimões1222
0000000568;MaSimões-Domingues
0000000568;RafaeGarcia-Leal
0000000568;SamuBrito728
0000000568;NGarcia
0000000568;MáMoreira1605
0000000568;AAzevedo-Guerreiro
0000000568;CarminhFreitas
0000000568;MatMelo766
0000000568;NaiGaspar1632
0000000568;IsaaMendes-Miranda392
0000000568;ÂBarbosa-Pires907
0000000568;LBarros1808
0000000568;JorgGomes80
0000000568;DiCorreia450
0000000568;LeoFigueiredo
0000000568;DeLoureiro949
0000000568;ÉrAmorim1290
0000000568;MatAmaral
0000000568;ITeixeira955
0000000568;MatildMartins
0000000568;FloLoureiro1497
0000000568;MLima
0000000568;JosSousa-Cruz
0000000568;BianPinheiro
0000000568;ErAlves
0000000568;MiguCruz3
0000000568;ConstanCarvalho
0000000568;IAlves-Brito
0000000568;IaBaptista1981
0000000568;HeleVicente-Ferreira1079
0000000568;JosRocha
0000000568;BrPinheiro73
0000000568;LetMacedo
0000000568;EduVicente1125
0000000568;JuliMatias
0000000568;BMarques933
0000000568;NoLoureiro923
0000000568;ÉrSimões-Araújo
0000000568;ClNeves1204
0000000568;Clara-PatrícFerreira
0000000568;ManueBranco738
0000000568;MarNeto
0000000568;ErikCardoso1267
0000000568;RaqueFaria
0000000568;ÂngMelo2019
0000000568;EduarAzevedo755
0000000568;DiaMartins1878
0000000568;TPinheiro590
0000000568;VioleMartins
0000000568;WSá
0000000568;WilCoelho
0000000568;MateuLima
0000000568;PilaPaiva308
0000000568;SimãBranco
0000000568;LucianPires1230
0000000568;CarRibeiro-Amaral1440
0000000568;JoeLeite
0000000568;GonPires-Lopes1400
0000000568;MatSousa1549
0000000568;AméliLeal1344
0000000568;LCruz1541
0000000568;SarCosta-Guerreiro1377
0000000568;NicLeal
0000000568;KellReis
0000000568;ÉAzevedo
0000000568;AdriPinheiro
0000000568;RenaLeal
0000000568;DiValente
0000000568;EriGaspar
0000000568;JoDomingues536
0000000568;CarlotSilva
0000000568;PiAssunção
0000000568;SLourenço1084
0000000568;LVaz893
0000000568;NelsoNeto
0000000568;JosPinheiro
0000000568;SMacedo1278
0000000568;MigBaptista826
0000000568;RAlmeida
0000000568;PedrRodrigues773
0000000568;FiBarros196
0000000568;CésLeal
0000000568;LoureTeixeira-Garcia
0000000568;LisaAnjos1647
0000000568;PauMelo
0000000568;DCarvalho1556
0000000568;AlexandrAssunção1373
0000000568;BeatriFernandes
0000000568;MélCastro-Rodrigues1322
0000000568;LucNascimento1465
0000000568;DaHenriques
0000000568;SaPacheco
0000000568;EAmorim2008
0000000568;AnNunes
0000000568;MicGarcia-Pereira
0000000568;AdrPinheiro-Vieira
0000000568;LisanFonseca
0000000568;CaPereira
0000000568;JoMagalhães
0000000568;PatríMendes
0000000568;KévValente480
0000000568;EdgNeves-Teixeira972
0000000568;GaNogueira
0000000568;ÂngeCoelho
0000000568;RicTavares976
0000000568;MatiAmorim513
0000000568;NMartins
0000000568;Bianca-ValentiCruz1312
0000000568;STeixeira-Coelho1749
0000000568;DaviSá1770
0000000568;CarlSimões1741
0000000568;FlTorres1925
0000000568;FrMorais
0000000568;EmanuAzevedo
0000000568;SBarros69
0000000568;RenaCruz2005
0000000568;TiagCardoso
0000000568;NoLourenço-Maia493
0000000568;PetTeixeira-Cruz
0000000568;MarSá287
0000000568;ESoares1813
0000000568;MaAmaral1072
0000000568;IarNeto517
0000000568;JoFreitas-Anjos284
0000000568;ENogueira
0000000568;BernarLeite251
0000000568;IVieira1522
0000000568;SalGomes
0000000568;Íris-EMatos
0000000568;MartiMonteiro
0000000569;MaNascimento651
0000000569;CamilMiranda-Matos
0000000569;RúbDomingues
0000000569;MaCarvalho1128
0000000569;EdMelo-Mendes
0000000570;RoBaptista327
0000000570;BSá842
0000000570;BárbaMachado22
0000000570;CarolCardoso-Lourenço902
0000000570;MLopes
0000000570;JoeAnjos
0000000570;NaAssunção
0000000570;MarRocha
0000000570;AnitAzevedo
0000000570;HeMonteiro
0000000570;SalomLopes800
0000000570;IvaJesus
0000000570;SoBranco866
0000000570;XBarbosa
0000000570;MárcSousa1973
0000000570;MaCunha325
0000000570;KevPacheco-Costa
0000000570;XavieSá
0000000570;AndreAlmeida1108
0000000570;PauAmaral845
0000000570;KevEsteves206
0000000570;JorgCorreia
0000000570;BVieira
0000000570;SBranco
0000000570;DMarques-Maia
0000000570;EduaVaz
0000000570;BenPereira
0000000570;NaiaRocha1777
0000000570;MFreitas
0000000570;HenPires1856
0000000570;Júlia-RaBaptista1680
0000000570;JorHenriques1935
0000000570;BeatrNogueira1703
0000000570;BFernandes1803
0000000570;MMaia1940
0000000570;MMelo613
0000000570;Lia-HeleMonteiro102
0000000570;LoureVicente194
0000000570;JosMendes
0000000570;IsabCarvalho
0000000570;LPinheiro1146
0000000570;LuciaSilva
0000000570;DiniGomes-Henriques
0000000570;JéVicente
0000000570;DMendes
0000000570;BernardBatista-Pinho
0000000570;TomCarvalho1125
0000000570;CaAlmeida1457
0000000570;IsabelCunha-Martins
0000000570;DaniFerreira
0000000570;DiaGomes
0000000570;ErikReis
0000000570;FilLeite
0000000570;DaviAmorim
0000000570;NoaFonseca
0000000570;CMarques-Marques1052
0000000570;BeneditMagalhães1762
0000000570;AdriaNascimento
0000000570;FGaspar
0000000570;MarcVieira1446
0000000570;LiMorais
0000000570;NiAlmeida
0000000570;ValentiSimões1250
0000000570;MartTavares1562
0000000570;LetGarcia158
0000000570;BrunTavares
0000000570;ClaraMagalhães
0000000570;NoMoreira1820
0000000570;KellyCunha641
0000000570;EduarLopes1839
0000000570;MarcMiranda
0000000570;EricBaptista
0000000570;JésAntunes
0000000570;AliPinto
0000000570;VítoRocha1934
0000000570;EmíAzevedo
0000000570;AlíciSoares572
0000000570;FiCardoso1254
0000000570;DavCampos167
0000000570;TomGuerreiro168
0000000570;DaniCarneiro1044
0000000570;SaHenriques1389
0000000570;VicPinho-Monteiro540
0000000570;FrancisTorres
0000000570;ValTavares
0000000570;FAnjos
0000000570;JésNogueira
0000000570;DianPereira
0000000570;HAssunção
0000000570;KyGaspar
0000000570;RReis
0000000570;LiSantos1472
0000000570;LariMartins1204
0000000571;CaeCorreia1064
0000000571;EAndrade
0000000571;CarAssunção255
0000000571;MBorges-Pires
0000000572;JoãCampos193
0000000572;EduaMarques
0000000572;LuaPinheiro
0000000572;WilliaGomes
0000000572;Ângela-LunMoura1009
0000000572;CamSimões
0000000572;ARibeiro-Faria644
0000000573;ValentiEsteves1885
0000000574;DiogCastro
0000000574;HelenGarcia
0000000574;PetSantos208
0000000575;MPires1088
0000000575;RRamos
0000000575;AlexandrAnjos-Abreu
0000000575;PaAndrade460
0000000575;DiogJesus
0000000575;NAzevedo
0000000576;GaspBranco448
0000000576;EriCoelho
0000000576;AliMartins
0000000577;FranciscNunes
0000000577;CamilEsteves
0000000577;NAzevedo
0000000577;RuTorres-Jesus355
0000000577;NBorges-Almeida1557
0000000578;LeanMiranda
0000000578;LuCarneiro181
0000000578;GabTavares-Valente751
0000000578;BrDomingues466
0000000578;VeFaria1792
0000000579;AliAmorim
0000000579;FredLourenço1939
0000000579;ACampos
0000000579;CFernandes1142
0000000579;WilliTorres-Nunes883
0000000579;DiFreitas
0000000579;ILeite1733
0000000579;ÂngelCastro199
0000000579;VictóAssunção1696
0000000579;ValenMorais
0000000579;JCoelho
0000000579;PaulOliveira1381
0000000579;VítoMonteiro551
0000000579;JoSilva
0000000579;GabriCarvalho1676
0000000579;MateFonseca
0000000579;ValMonteiro
0000000579;FloFerreira804
0000000579;SoraMiranda546
0000000579;GonçMaia337
0000000579;GaAssunção343
0000000579;DéboFernandes
0000000579;TOliveira655
0000000579;ETeixeira
0000000579;DiogVieira1919
0000000579;ErPinho
0000000579;AntóniBrito
0000000579;LVaz
0000000579;NFigueiredo
0000000579;PilMarques
0000000579;MárciLeal
0000000579;NicoBaptista-Soares432
0000000579;Valentina-VaGonçalves
0000000579;CaroliMatias752
0000000579;LoPaiva1037
0000000579;MicaAmaral
0000000579;IrMorais
0000000579;JorgAntunes1903
0000000579;ÁAmorim
0000000579;SMarques
0000000579;ConCunha
0000000579;Helena-BFreitas
0000000579;LiSantos1508
0000000579;CarolNeto
0000000579;VPinheiro
0000000579;SaSilva722
0000000579;DianSimões-Baptista
0000000579;GEsteves1024
0000000579;PatríciCampos149
0000000579;LFigueiredo
0000000579;DSoares316
0000000579;RafCosta
0000000579;AlexandrAssunção1373
0000000579;AndreMelo
0000000579;EMoreira1692
0000000579;VaPires
0000000579;IsabelReis
0000000579;TMoreira788
0000000579;IsaMagalhães
0000000579;SebasMaia900
0000000579;LPinheiro1146
0000000579;EmmMatias1439
0000000579;SPinto531
0000000579;RaquMelo675
0000000579;RúbCarneiro632
0000000579;GiCoelho1404
0000000579;LSimões806
0000000579;EmílMaia
0000000579;HeleFerreira
0000000579;MaSantos1817
0000000579;JSilva1143
0000000579;SMonteiro765
0000000579;BRocha890
0000000579;IvCosta1529
0000000579;LisandSá138
0000000579;EmíAzevedo
0000000579;MafaldVicente
0000000579;RodAntunes
0000000579;LeandFigueiredo
0000000579;LiFerreira1786
0000000579;MBatista947
0000000579;AlMagalhães
0000000579;MCampos
0000000579;DMorais862
0000000579;MaurFreitas
0000000579;PatríMiranda1878
0000000579;FabiAlmeida1663
0000000579;MáGaspar
0000000579;VRibeiro
0000000579;FábiTavares-Vieira1645
0000000579;DAlmeida
0000000579;BCarneiro1519
0000000579;RFreitas
0000000579;TVicente770
0000000579;LuciCoelho
0000000579;JuliPires
0000000579;Erica-Silva
0000000579;DaniAmaral1744
0000000579;ACoelho35
0000000579;GuilLima1497
0000000579;MatiAmorim513
0000000579;EmanuFernandes1133
0000000579;MaurAmaral
0000000579;SAndrade
0000000579;ÂPinto-Barros1762
0000000579;ÂnNascimento1265
0000000579;ALima1957
0000000579;AnitPinho
0000000579;RuNeves772
0000000579;LucBrito
0000000579;MaAndrade208
0000000579;LMiranda318
0000000579;PePires
0000000579;FraTorres
0000000579;RCampos
0000000579;VRodrigues342
0000000579;DiLourenço1101
0000000579;GabLourenço-Almeida213
0000000579;BSoares
0000000579;CaetaCardoso-Lopes
0000000579;ViceMelo
0000000579;SAraújo1204
0000000579;WilliSoares
0000000580;BenjamRamos
0000000580;MiGonçalves
0000000580;RodrigRodrigues655
0000000581;AlicMoreira
0000000581;BeaAssunção72
0000000581;XavCarvalho1268
0000000582;MNogueira1328
0000000582;DeAzevedo
0000000582;Fabiana-Amaral
0000000582;GabrLeite1137
0000000582;HuNeto
0000000582;TaMendes
0000000582;CaLima
0000000583;CaroPaiva
0000000583;TLourenço1144
0000000583;JéssCarneiro1420
0000000583;JoHenriques
0000000583;MaMagalhães
0000000583;ToAzevedo
0000000583;AdrPinheiro-Vieira
0000000583;AntóBorges1867
0000000583;GonJesus
0000000583;SaAssunção
0000000583;LisandSá138
0000000584;EduAntunes141
0000000584;HelenSantos1400
0000000584;VitóVaz795
0000000584;MarCoelho
0000000585;NunRocha
0000000585;SanMonteiro1813
0000000585;AlLourenço719
0000000586;HugPinto-Rodrigues1412
0000000586;MaPaiva1169
0000000587;VitóVaz795
0000000587;RenatPires
0000000587;SFonseca1515
0000000588;GabTavares-Valente751
0000000588;SLourenço
0000000588;ASousa572
0000000588;GaNunes-Maia
0000000588;FiMatias
;FábiAlmeida
0000000588;FPires
0000000589;NunPereira
0000000589;MicOliveira
0000000589;DaCorreia112
0000000589;YCoelho47
0000000589;DeLima
0000000589;MicGarcia-Pereira
0000000589;CarlMaia-Torres
0000000590;MaMagalhães
0000000590;MaJesus1371
0000000590;KévVicente
0000000590;MárMachado
0000000591;LisandMelo
0000000591;ValentiEsteves1885
0000000591;JFernandes
0000000591;ClTeixeira
0000000592;ToAlves461
0000000592;DiogJesus
0000000593;Bianca-PilPinho952
0000000593;JaiOliveira1000
0000000593;JulianPinto
0000000593;LariMartins1204
0000000594;TeCarneiro-Matos
0000000594;DanPereira
0000000594;SimRamos
0000000594;EduCarvalho1041
0000000594;MatAmaral
0000000594;AndreAlves573
0000000595;MaRodrigues
0000000595;AdriaBranco1042
0000000595;BryGaspar
0000000595;JaiGonçalves
0000000596;SérCoelho
0000000596;AnitCampos1825
0000000596;ICoelho576
0000000596;PetrCruz1478
0000000597;RodrigRodrigues655
0000000597;LaPires1506
0000000598;YaCarvalho26
0000000598;DeAnjos
0000000599;LarCarneiro
0000000599;SaTavares-Azevedo110
0000000599;LaPires1506
0000000599;LNogueira649
0000000599;CamilMiranda-Matos
0000000600;JúBatista1064
0000000600;AdrianLeal-Barros902
0000000600;AAraújo981
0000000600;AméliAnjos
0000000600;AlMatos1136
0000000600;PiMiranda
0000000600;AntóBorges1867
0000000600;FraTavares
0000000601;EAndrade
0000000601;BSoares
0000000601;LeanMiranda
0000000601;MirBaptista376
0000000601;IsEsteves
0000000601;ToAlves461
0000000601;EnCorreia
0000000602;JoHenriques
0000000602;JoaTorres1401
0000000602;MiMelo809
0000000602;YOliveira-Anjos
0000000603;TCampos
0000000603;AliPacheco-Barbosa268
0000000603;LeAssunção
0000000605;FabiaReis583
0000000605;MirPinho
0000000605;ValentinaAmaral720
0000000605;EmNascimento
0000000606;PMarques1369
0000000606;JoanMiranda
0000000606;AndrValente
;LuTavares-Santos118
0000000606;FranAraújo1620
0000000606;LariMartins1204
0000000606;MicOliveira
0000000606;IvAndrade
0000000606;GaspBranco448
0000000607;AmélCosta
0000000607;BáBarbosa
0000000607;JoMorais318
0000000607;MargarBatista399
0000000607;FraTavares
0000000607;IsaMelo85
0000000608;DuartMartins1992
0000000608;Alícia-LúRamos
0000000609;AlMatos1136
0000000609;ArtuFerreira111
0000000609;JosMendes
0000000609;GabriCarvalho1676
0000000609;EriRamos918
0000000609;LeSousa
0000000609;NSousa-Branco
0000000610;MargarBatista399
0000000610;DeLima
0000000610;NuMelo1394
0000000610;HelenSantos1400
0000000610;AdrPinheiro-Vieira
0000000610;FrDomingues981
0000000610;CaetCoelho1339
0000000611;WilsLeite17
0000000611;PTavares-Gomes1631
0000000611;CamSimões
0000000612;AlíciPacheco1408
0000000612;JulianPinto
0000000612;CésaMagalhães
0000000612;SoBarros1885
0000000612;MartBranco1557
0000000612;LiBorges
0000000613;DeLima
0000000613;ÂngelMatias
0000000614;DiNascimento676
0000000614;WilsLeite17
0000000614;KévVicente
0000000614;GabTavares-Valente751
0000000614;RafAraújo727
0000000614;EmSoares
0000000615;IvAlmeida310
0000000615;ÉriNogueira488
0000000615;CarolRamos100
0000000615;ÍAmorim
0000000616;RafCarneiro1746
0000000616;HuNeto
0000000617;RafaeEsteves
;MarAssunção810
0000000618;GabrieVicente
0000000618;CarlNunes
0000000618;RodrigRodrigues655
0000000618;Bianca-PilPinho952
0000000618;BSoares
0000000618;PiMiranda
0000000618;AndreAlves573
0000000618;SandCorreia
0000000618;AntóFernandes200
0000000619;NunPereira
0000000619;LeanMiranda
0000000619;JoaTorres1401
0000000619;LeonHenriques1837
;EGaspar618
0000000619;CarAssunção255
0000000619;AnHenriques60
0000000619;VitóVicente
0000000620;RicarPinho
;PGaspar2005
0000000620;BrMagalhães1059
0000000620;RaAmorim
0000000620;DuartMartins1992
0000000620;AnFerreira
0000000621;BruLopes-Torres
0000000621;JoanMiranda
0000000621;IsmaeSantos
0000000621;Ângela-LunMoura1009
0000000621;MárMachado
0000000621;CarlVicente424
0000000621;NaiaPaiva
0000000622;VictóCosta
0000000622;SaValente
0000000623;AAraújo981
0000000623;ÁMorais87
0000000624;GaNunes-Maia
0000000624;EmNeto
0000000624;LNascimento20
0000000624;JulianPinto
0000000625;MéLopes578
0000000625;LeFaria1065
0000000625;PetSantos208
0000000625;LisandSá138
0000000625;CamSimões
0000000625;DaviSousa1074
0000000625;DiogCastro
0000000626;ErAzevedo286
0000000626;DenLeite
0000000626;MPires1088
0000000626;VeFaria1792
0000000626;ManuCardoso
0000000626;IvaPaiva
0000000626;BrDomingues466
0000000626;TCarvalho
0000000626;ArtPaiva-Gonçalves
0000000627;ArtPaiva-Gonçalves
0000000627;MaSilva50
0000000627;RodriAzevedo728
;PetraMoura
0000000628;BenediFigueiredo739
0000000628;GRamos1856
0000000628;MáAmaral
0000000628;Fabiana-Amaral
0000000628;AméliAnjos
0000000628;JNunes552
0000000628;BernarCardoso1338
0000000629;BáBarbosa
0000000629;XavCarvalho1268
0000000629;IsaaGaspar
0000000629;AlicMoreira
0000000630;IvAndrade
0000000631;LeonoBorges2020
;MélanNeves-Esteves650
0000000631;SandCorreia
0000000632;MaNascimento651
0000000632;Alícia-LúRamos
0000000632;EdgMacedo
0000000632;SGomes1705
0000000633;PetSantos208
0000000633;EdSousa
0000000633;ValentinNunes
0000000633;AlexAlves
0000000633;Erika-ÉLourenço
0000000633;DinLima519
0000000634;RicaCardoso
0000000634;MáAmaral
0000000634;LarCarneiro
0000000635;EdMelo-Mendes
0000000635;KéVieira1306
0000000635;AndreAlves573
0000000635;ASousa572
0000000636;TLourenço1144
0000000636;FPires
0000000636;CaroPaiva
0000000636;VitóVicente
0000000636;PSilva
0000000636;CarlVicente424
0000000636;DébCruz
0000000636;LisandSá138
0000000636;NDomingues
0000000637;RicLeal1348
0000000638;EmaPereira
0000000638;VaCoelho1853
0000000638;MartBranco1557
0000000638;SalCorreia992
0000000638;GabTavares-Valente751
0000000638;Raquel-BeatriMacedo817
0000000639;ToFernandes
0000000639;ValentinaAmaral720
0000000639;Bárbara-EduaFerreira
0000000639;IriPinto
0000000640;LuciCruz
0000000640;BiBorges328
0000000640;MaMendes
0000000640;ESousa623
0000000640;Nair-PetAntunes526
0000000640;GabrielLopes321
0000000640;MarcBrito103
0000000640;LouSilva
0000000640;ABatista1741
0000000640;RMachado1652
0000000640;IgBorges
0000000640;DaFreitas1816
0000000640;LucianPinheiro-Antunes
0000000640;SalvaGarcia1291
0000000640;LucAssunção
0000000640;WilsNeto
0000000640;ÂPinto-Barros1762
0000000640;KSantos
0000000640;SHenriques
0000000640;SoGuerreiro511
0000000640;MaCarneiro308
0000000640;ÂngelRamos
0000000640;CaetFerreira795
0000000640;LeaGomes1973
0000000640;DNogueira552
0000000640;LRibeiro232
0000000640;CláudiPereira
0000000640;LCruz1419
0000000640;AnMagalhães
0000000640;IPinheiro1374
0000000640;NúMelo
0000000640;WRodrigues1819
0000000640;MiriLeal708
0000000640;Kelly-FloTorres1467
0000000640;PetrNeto1117
0000000640;ViLopes
0000000640;LúciPinho1003
0000000640;JoFernandes1667
0000000640;NelsoLourenço
0000000640;DSantos
0000000640;TMaia1352
0000000640;FredericBarros
0000000640;MicaBaptista
0000000640;JulianPinto1971
0000000640;SalCorreia
0000000640;MargBarros415
0000000640;AndreiMota
0000000640;CarolinBrito367
0000000640;IsaMendes
0000000640;SamueMendes
0000000640;SPires
0000000640;LourenMachado
0000000640;JFaria1901
0000000640;MelissFerreira-Mota582
0000000640;LisandAmaral1332
0000000640;SCampos1301
0000000640;LisanRamos1893
0000000640;DéboMelo-Pinto782
0000000640;ViMatias1954
0000000640;LetíciOliveira
0000000640;DaniPinheiro-Miranda
0000000640;Nair-CaAlmeida
0000000640;SebasFreitas
0000000640;JaiPacheco-Costa1783
0000000640;NoaAssunção
0000000640;RicaCardoso
0000000640;JúliOliveira
0000000640;SalReis
0000000640;DaHenriques
0000000640;EVieira632
0000000640;MarCardoso
0000000640;Larissa-HelSoares
0000000640;AlíAssunção
0000000640;BriaValente1441
0000000640;MariaCampos287
0000000640;BárbarFonseca1072
0000000640;LisanLeal1284
0000000640;DébMaia58
0000000640;MariaCarvalho
0000000640;Valentina-SoAndrade
0000000640;NoCardoso
0000000640;CrCardoso1418
0000000640;SoPaiva
